,Feature Name,Importance,Delta,FR_Decrementing,FR_Incrementing,FRD_abs,FRI_abs,FRD_MAD,FRI_MAD
34,person_basicdemographics_age,0.0068935189758351865,7.510425731982843,1.5504229691289435e-05,7.221345007982421e-06,2.844134992070333e-05,9.076165104243286e-05,0.0,0.0
20,jewelry_acxiom,0.007033958293469483,0.16725532154711575,0.0,0.0,0.0,0.0,0.0,0.0
92,marketindicespopulationdemographicsage_household_underage18_percentage3to5,0.007130962104916428,4.475898753253821,3.9063104007900594e-05,-6.260014016841979e-05,7.829711446774846e-05,0.0001337276101475735,0.0,0.0
8,chiphead_acxiom,0.007189551369079569,0.09248600051012003,0.0,0.0,0.0,0.0,0.0,0.0
15,electronics_computers_acxiom,0.007215764851716588,0.17870112783085745,0.0,0.0,0.0,0.0,0.0,0.0
9,consumer_electronics_acxiom,0.007547768577470274,0.2250095744046828,0.0,0.0,0.0,0.0,0.0,0.0
83,marketindicespopulationdemographicsage_total_averageage,0.0076925353780696775,7.608941938309323,-9.890969944121996e-05,0.00022230463234138546,9.896324725570381e-05,0.00022230463234138546,0.0,0.0
13,domestic_travel_acxiom,0.007703712309452857,0.24626124864461102,0.0,0.0,0.0,0.0,0.0,0.0
23,lifestyles_interests_passions_acxiom,0.0077139115665232115,0.2108697482365108,0.0,0.0,0.0,0.0,0.0,0.0
37,household_basicdemographics_estimatedincomemax,0.007815443170489881,20658.077014445415,3.415935382900796e-05,-6.695180162926029e-05,3.415935382900796e-05,6.695180162926029e-05,0.0,0.0
27,outdoor_decorating_acxiom,0.007867333958026402,0.23071504714750957,0.0,0.0,0.0,0.0,0.0,0.0
26,movies_acxiom,0.007883352717256185,0.24993008290033494,0.0,0.0,0.0,0.0,0.0,0.0
12,democratic_acxiom,0.008400427576981095,0.24611202441366703,0.0,0.0,0.0,0.0,0.0,0.0
62,spending_onlineorders,0.008973175083574342,3.669754085920774,4.8260742602838785e-06,-3.4161237485320883e-06,4.8260742602838785e-06,3.4161237485320883e-06,0.0,0.0
33,woodworking_acxiom,0.009002496437967304,0.16535945694153692,0.0,0.0,0.0,0.0,0.0,0.0
51,spending_categoryspend_homefurnishings,0.009142247324665098,212.6057145694244,-0.00020576671555185496,-0.00031376894001079465,0.00037459273015187406,0.001097985662125671,0.0,0.0008369337947447906
97,marketindicespopulationdemographicsage_household_underage18_percentunderage3,0.009316416103062199,5.039501035731964,2.7819239108247656e-05,-1.7293025913607654e-05,2.7819239108247656e-05,1.7293025913607654e-05,0.0,0.0
89,marketindicespopulationdemographicsage_white_percentunderage18,0.009408189444695736,4.842721208400482,-0.0023595585111129205,0.0015451200641572855,0.0025087368706185323,0.0026014388509133166,0.0,0.0
78,marketindicespopulationdemographicsage_ageblack_percentage65plus,0.0094624299532949,8.260983485977201,-2.0039713808828786e-05,0.00015365182541967349,6.067848818772716e-05,0.00025854727489392547,0.0,0.0002393821280603746
49,spending_categoryspend_gifts,0.009462972739159381,28.75091265135647,-9.439304672499368e-06,0.00030705782304359856,9.439304672499368e-06,0.00030705782304359856,0.0,0.0002493975931032559
82,marketindicespopulationdemographicsage_agehispanic_percentunderage18,0.009624093285288798,9.22059650974028,-6.271539786969816e-05,-0.00010082834455066386,0.00010805546279082395,0.00013174159947662573,0.0,0.0
